_id,name,category,style,color,price,description,available,stock,isDeleted,image
681a5a8a65e1b2ec714134ba,Boho Gray Child Bedroom #14,child bedroom,boho,gray,1308.98,Perfect for small spaces or open layouts.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134bb,Industrial White Child Bedroom #10,child bedroom,industrial,white,2860.44,Perfect for small spaces or open layouts.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134bc,Minimal Wood Bedroom #17,bedroom,minimal,wood,4813.32,Blends contemporary aesthetics with everyday functionality.,true,15,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134bd,Modern Green Bedroom #14,bedroom,modern,green,2308.9,Crafted with premium materials and designed for durability.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134be,Industrial Gray Bathroom #9,bathroom,industrial,gray,1850.3,Crafted with premium materials and designed for durability.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134bf,Modern Wood Bedroom #21,bedroom,modern,wood,3901.55,Crafted with premium materials and designed for durability.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c0,Classic Beige Living Room #13,living room,classic,beige,3374.44,A stylish and comfortable addition to any modern home.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c1,Industrial Black Kitchen #10,kitchen,industrial,black,1504.23,Crafted with premium materials and designed for durability.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c2,Minimal Black Bathroom #16,bathroom,minimal,black,1880.94,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c3,Modern Beige Child Bedroom #24,child bedroom,modern,beige,3858.75,Perfect for small spaces or open layouts.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c4,Classic Black Bedroom #15,bedroom,classic,black,1047.35,Blends contemporary aesthetics with everyday functionality.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c5,Classic Green Child Bedroom #10,child bedroom,classic,green,2511.6,Blends contemporary aesthetics with everyday functionality.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c6,Minimal Green Bedroom #7,bedroom,minimal,green,2607.64,A stylish and comfortable addition to any modern home.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c7,Boho White Bedroom #18,bedroom,boho,white,3480.94,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c8,Industrial Gray Child Bedroom #13,child bedroom,industrial,gray,589.36,Elegant design meets practical use.,true,17,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134c9,Boho Green Bathroom #17,bathroom,boho,green,1162.57,Crafted with premium materials and designed for durability.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134ca,Classic Wood Living Room #14,living room,classic,wood,2555.1,Crafted with premium materials and designed for durability.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134cb,Modern Green Child Bedroom #15,child bedroom,modern,green,4710.07,Elegant design meets practical use.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134cc,Modern White Child Bedroom #19,child bedroom,modern,white,4467.58,Perfect for small spaces or open layouts.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134cd,Industrial Gray Child Bedroom #14,child bedroom,industrial,gray,4476.68,Perfect for small spaces or open layouts.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134ce,Industrial Gray Child Bedroom #15,child bedroom,industrial,gray,2804.02,Elegant design meets practical use.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134cf,Boho Cream Kitchen #9,kitchen,boho,cream,3650.65,Elegant design meets practical use.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d0,Boho Gray Bedroom #14,bedroom,boho,gray,2727.35,Perfect for small spaces or open layouts.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d1,Boho Black Bedroom #18,bedroom,boho,black,677.09,Perfect for small spaces or open layouts.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d2,Classic Gray Bedroom #14,bedroom,classic,gray,1199.63,Elegant design meets practical use.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d3,Industrial Black Kitchen #11,kitchen,industrial,black,3009.33,Perfect for small spaces or open layouts.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d4,Industrial Black Living Room #14,living room,industrial,black,843.24,A stylish and comfortable addition to any modern home.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d5,Modern Green Bedroom #15,bedroom,modern,green,3606.1,Crafted with premium materials and designed for durability.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d6,Minimal White Kitchen #12,kitchen,minimal,white,4822.74,Blends contemporary aesthetics with everyday functionality.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d7,Modern Cream Bathroom #17,bathroom,modern,cream,3899.94,Perfect for small spaces or open layouts.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d8,Minimal Blue Bedroom #10,bedroom,minimal,blue,2944.8,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134d9,Classic Wood Child Bedroom #14,child bedroom,classic,wood,4924.31,Crafted with premium materials and designed for durability.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134da,Industrial Blue Kitchen #10,kitchen,industrial,blue,2113.95,Perfect for small spaces or open layouts.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134db,Modern Beige Living Room #14,living room,modern,beige,3519.46,Perfect for small spaces or open layouts.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134dc,Boho Cream Bedroom #22,bedroom,boho,cream,551.14,Blends contemporary aesthetics with everyday functionality.,true,4,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134dd,Boho Blue Bedroom #13,bedroom,boho,blue,1155.32,Perfect for small spaces or open layouts.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134de,Classic Blue Child Bedroom #13,child bedroom,classic,blue,4705.9,Perfect for small spaces or open layouts.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134df,Boho Green Bathroom #18,bathroom,boho,green,2654.58,Perfect for small spaces or open layouts.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e0,Boho Beige Bedroom #15,bedroom,boho,beige,1011.94,Crafted with premium materials and designed for durability.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e1,Industrial Beige Living Room #11,living room,industrial,beige,3997.29,Elegant design meets practical use.,true,8,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e2,Minimal Wood Kitchen #11,kitchen,minimal,wood,2331.48,A stylish and comfortable addition to any modern home.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e3,Classic Cream Kitchen #11,kitchen,classic,cream,3607.69,Perfect for small spaces or open layouts.,true,19,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e4,Minimal Cream Child Bedroom #13,child bedroom,minimal,cream,2668,Crafted with premium materials and designed for durability.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e5,Industrial Black Bedroom #7,bedroom,industrial,black,4911.72,Perfect for small spaces or open layouts.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e6,Minimal Green Living Room #9,living room,minimal,green,1863.62,Blends contemporary aesthetics with everyday functionality.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e7,Industrial Green Bedroom #14,bedroom,industrial,green,3274.97,Perfect for small spaces or open layouts.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e8,Modern White Child Bedroom #20,child bedroom,modern,white,4439.28,Elegant design meets practical use.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134e9,Industrial Gray Living Room #17,living room,industrial,gray,4031.6,Blends contemporary aesthetics with everyday functionality.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134ea,Modern White Bedroom #14,bedroom,modern,white,4449.82,Perfect for small spaces or open layouts.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134eb,Minimal Gray Kitchen #17,kitchen,minimal,gray,543.06,Crafted with premium materials and designed for durability.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134ec,Classic Green Child Bedroom #11,child bedroom,classic,green,2358.41,Elegant design meets practical use.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134ed,Classic Black Kitchen #13,kitchen,classic,black,1499.88,Blends contemporary aesthetics with everyday functionality.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134ee,Minimal Cream Kitchen #15,kitchen,minimal,cream,4040.3,Elegant design meets practical use.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134ef,Minimal Wood Bedroom #18,bedroom,minimal,wood,1511.39,Elegant design meets practical use.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f0,Modern White Bedroom #15,bedroom,modern,white,3097.22,Blends contemporary aesthetics with everyday functionality.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f1,Modern Green Child Bedroom #16,child bedroom,modern,green,1452.35,Elegant design meets practical use.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f2,Industrial Black Bathroom #16,bathroom,industrial,black,4210.11,Perfect for small spaces or open layouts.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f3,Minimal White Living Room #16,living room,minimal,white,1477.25,Blends contemporary aesthetics with everyday functionality.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f4,Minimal Blue Living Room #10,living room,minimal,blue,4959.75,Perfect for small spaces or open layouts.,true,14,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f5,Classic Wood Child Bedroom #15,child bedroom,classic,wood,2834.8,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f6,Boho Black Child Bedroom #11,child bedroom,boho,black,1223.13,A stylish and comfortable addition to any modern home.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f7,Modern White Bedroom #16,bedroom,modern,white,3703.12,Perfect for small spaces or open layouts.,true,3,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f8,Classic White Bedroom #14,bedroom,classic,white,4017.02,Crafted with premium materials and designed for durability.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134f9,Minimal Green Living Room #10,living room,minimal,green,4362.41,Perfect for small spaces or open layouts.,true,18,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134fa,Minimal White Bathroom #12,bathroom,minimal,white,1857.24,Elegant design meets practical use.,true,16,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134fb,Modern Wood Child Bedroom #13,child bedroom,modern,wood,3275.25,Crafted with premium materials and designed for durability.,true,20,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134fc,Minimal Cream Child Bedroom #14,child bedroom,minimal,cream,2299.87,Elegant design meets practical use.,true,7,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134fd,Modern Wood Living Room #15,living room,modern,wood,516.6,Perfect for small spaces or open layouts.,true,5,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134fe,Minimal Green Bedroom #8,bedroom,minimal,green,991.52,Perfect for small spaces or open layouts.,true,13,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec714134ff,Industrial Black Bathroom #17,bathroom,industrial,black,4824.66,A stylish and comfortable addition to any modern home.,true,1,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413500,Minimal Gray Bathroom #11,bathroom,minimal,gray,3347.77,Elegant design meets practical use.,true,9,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413501,Minimal Blue Bathroom #12,bathroom,minimal,blue,2083.79,Crafted with premium materials and designed for durability.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413502,Minimal Black Living Room #16,living room,minimal,black,3607.42,Perfect for small spaces or open layouts.,true,6,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413503,Modern White Bedroom #17,bedroom,modern,white,1195.08,A stylish and comfortable addition to any modern home.,true,2,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413504,Modern Gray Bathroom #8,bathroom,modern,gray,4039.18,A stylish and comfortable addition to any modern home.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413505,Minimal Blue Kitchen #14,kitchen,minimal,blue,4973.8,A stylish and comfortable addition to any modern home.,true,10,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413506,Industrial Blue Kitchen #11,kitchen,industrial,blue,922.33,Blends contemporary aesthetics with everyday functionality.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413507,Boho Green Child Bedroom #12,child bedroom,boho,green,4120.28,Crafted with premium materials and designed for durability.,true,11,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
681a5a8a65e1b2ec71413508,Industrial Cream Child Bedroom #9,child bedroom,industrial,cream,3183.1,A stylish and comfortable addition to any modern home.,true,12,false,https://dummyimage.com/600x400/2c2c2c/ffffff&text=SmartSpace+Product
